created_at,id_str,full_text
2018-08-26 22:58:11+00:00,1033851127744229376,Kurangi kecepatan jelang km 28 arah ke Merak  ada kecelakaan truk
2018-08-26 23:06:56+00:00,1033853328004866048,"06.06 WIB #Tol_Japek Karawang Timur KM 53 - Karawang Barat KM 44+600 PADAT, penanganan kecelakaan di lajur 1/kiri. Tambun - Cikunir PADAT, kepadatan penyempitan lajur pekerjaan jalan."
2018-08-26 23:09:01+00:00,1033853855405027329,[05:49] #JAKARTA #KECELAKAAN Petukangan #Elshinta
2018-08-26 23:13:28+00:00,1033854973639974913,@Metro_TV Sudah ga kaget klo busway kecelakaan apa kebakaran supir busway ugal2an nya lebih brengsek dari metro mini dan kopaja  Supir busway arogan mentang2 punya jalur khusus  tolong di tinaju ulang proses penerimaan supir busway
2018-08-26 23:25:07+00:00,1033857905080950784,Penanganan kecelakaan di km 49 arah ke Jakarta teratasi lalin lancar
2018-08-26 23:26:04+00:00,1033858143091023872,"06.25 RT @WSetiawanID : Kecelakaan tunggal di depan City Walk seberang makam, sebuah Pick Up menabrak tiang PJU dalam penangan petugas. #ElshintaEdisiPagi  https://t.co/E89s4tIOUg"
2018-08-26 23:31:07+00:00,1033859415869349888,@e100ss  kecelakaan 2 mobil di tol mojokerto arah surabaya km 731-800 lajur kanan. Sopir mobil yg terguling berhasil keluar. https://t.co/7TkwQVUoY4
2018-08-26 23:31:16+00:00,1033859451751518208,Aku juga ikut Terharu saat teman ku mengalami kecelkaan ternyata begini rasanya kecelakaan ..
2018-08-26 23:37:56+00:00,1033861130832105472,"06.36 WIB #Tol_Japek Bekasi Barat - Tambun PADAT, kepadatan penyempitan lajur pekerjaan jalan. Karawang Barat KM 42 - KM 44+600 arah Cikampek PADAT, dampak ada penanganan kecelakaan di arah Sebaliknya."
2018-08-26 23:38:43+00:00,1033861327163277312,"06.38 WIB #Tol_Japek Karawang Timur KM 55 - Karawang Barat KM 44+600 PADAT, penanganan kecelakaan di lajur 1/kiri. GUNAKAN JALUR ALTERNATIF."
2018-08-26 23:45:34+00:00,1033863053798862849,"Info awal terjadi kecelakaan antara sebuah mobil carry dan angkot SG di depan RS Semen Gresik Jl. RA. Kartini. Info dari rangga_cahya_s, kemungkinan pengemudi ngantuk dan menyeruduk angkot. Yang mau menambahkan infonya bisa reply twit ini ya, Rek. https://t.co/RIQ0GVhYgU"
2018-08-26 23:47:55+00:00,1033863645057314816,"Mau naik flayover arah ke roxy ada oli , yg naik motor hati2 , td sudah banyak yg kecelakaan khususnya motor."
2018-08-26 23:53:21+00:00,1033865012568178689,@RadioElshinta situasi lalu lintas di depan citiwalk sudirman ramai lancar..(petugas sedang membersihkan bekas kecelakaan).. https://t.co/7NC1zfnmhl
2018-08-26 23:56:25+00:00,1033865783636459520,06.55: RT @ronisachroni7: Situasi lalu lintas di depan Citiwalk Sudirman ramai lancar. (petugas sedang membersihkan bekas kecelakaan) #ElshintaEdisiPagi https://t.co/xj3cPv0uTB
2018-08-27 17:03:03+00:00,1034124144600727555,"@MohammadMakruf @awemany Dizaman SBY ada bnyak krisis yg perlu dia hadapi. Embargo ekonomi. Bencana besar banget dtg ganti berganti. Kecelakaan udara terburuk sampe msakapai indo semuanya di cekal dll. Semua bsa selesai tanpa banyak kontroversi, tanpa perlu gimmick dan berlebay lebay ttg capaian"
2018-08-27 17:05:14+00:00,1034124691277922304,Kebaboonan kebabian kecelakaan kepukimakan apakah ini yaa ukhtii fakkk
2018-08-27 17:09:36+00:00,1034125793230839814,Kecelakaan Beruntun Renggut Nyawa Karyawan Toko Bahan Bangunan di Selayar https://t.co/kt4MuHFR9X https://t.co/CU6y1fWjom
2018-08-27 17:23:50+00:00,1034129374486847488,CEGAH KECELAKAAN PERSONIL R2 SABHARA POLRES ASAHAN MELAKSANAKAN GATUR LALIN DI SIMPANG JALAN IMAM BONJOL KISARAN https://t.co/ESDeb7UDxO
2018-08-27 17:46:16+00:00,1034135017570459648,Baru saja. Kecelakaan maut. Satria Fu merah dijalan parangtritis utara tpr. Korban meninggal. Innalilahi
2018-08-27 18:30:05+00:00,1034146044467019776,"@beranijongkok Patuhilah rambu-rambu lalu lintas yg ada. Dgn mematuhi peraturan lalu lintas, berarti anda telah berusaha menyelamatkan diri sendiri, keluarga, dan rekan-rekan anda dari bahaya kecelakaan. Untuk itu, patuhilah rambu perlintasan pintu kereta api"
2018-08-27 18:51:52+00:00,1034151526183231494,"Rekaman CCTV Kecelakaan Motor di PIK, depan Taman Grisenda : https://t.co/GEoSLF40W6 mhmmdrhmtrmdhn #MRahmatRamadhan"
2018-08-27 19:20:26+00:00,1034158717493600256,@null Tito Rabat Sudah Bisa Berjalan Lagi Usai Alami Kecelakaan di Silverstone Tito Ra  https://t.co/nBYqyC0FM0
2018-08-27 19:41:51+00:00,1034164108227010561,"Nyetir kendaraan mau bawa cpt mau bawa lambat kalau udh kecelakaan gak mandang kecepatan, orang jalan kaki aja bisa jadi korban. Intinya cuma satu harus hati hati."
2018-08-27 19:52:05+00:00,1034166680706998272,"Ini bukan kecelakaan "" Conan Edogawa"
2018-08-27 20:07:09+00:00,1034170474937311235,Jangan liat foto kecelakaan sebelum tidur --
2018-08-27 20:27:14+00:00,1034175527274205184,"Untuk mengurangi angka kecelakaan balap moto GP, pihak panitia membuat polisi tidur di setiap lintasan. "" Jomblo Baper "
2018-08-27 20:30:10+00:00,1034176267514339328,04:30 Amalan mengekori terlalu rapat kenderaan di hadapan boleh mengundang kecelakaan. Sila awasi jarak selamat kenderaan anda https://t.co/8Wi77M7Mf0
2018-08-27 21:14:48+00:00,1034187498530865152,"“Bagiku, keajaiban yang paling besar terjadi setelah aku mengalami kecelakaan. Dokter mengatakan bahwa aku hampir tidak mungkin bisa berjalan lagi. Tapi aku sembuh, jauh lebih cepat daripada yang diperkirakan.”—Heechul [BOT]"
2018-08-27 21:16:02+00:00,1034187809140006912,"Menemukan kebakaran, tawuran, kecelakaan, bencana alam, pohon tumbang, ormas anarkis, ODMK (Orang Dengan Masalah Kejiwaan), KDRT, balap liar, begal, jambret, todong dan rampas di wilayah DKI Jakarta hub telp: 112   #JakartaSiaga https://t.co/9Cn7gGKc5l"
2018-08-27 22:09:23+00:00,1034201235123920901,"Bayaran pencen membebankan kerajaan pakatan harapan, bayaran pencen bakal dihapuskan. Wahai Melayu 25% TANGAN GHAIB ANDA mengundang kecelakaan. https://t.co/YvMN5hcz6o"
2018-08-27 22:36:58+00:00,1034208176873267201,"@diella98 YaAllahhh sayang si dell😢 kucingku mati karna kecelakaan, waktu aku di jogja ditelfon orang rumah lgsg nangis sesenggukan akunya kaya yg kehilangan. Emang gt kalo udah suka kucing😭"
2018-08-27 22:51:01+00:00,1034211713246064641,Jelekny sifat individu terhadap kecelakaan adalah kepo
2018-08-27 23:01:58+00:00,1034214469092560896,"Depan pasar Cibitung,  mobil kontainer kecelakaan. Macet dua arah... @RadioElshinta @lewatmana https://t.co/Ma5uye5P4j"
2018-08-27 23:02:46+00:00,1034214667546112002,Kronologis Kecelakaan Pesawat di Nepal https://t.co/sfAVqdHbSH #cianjurselatan #berita
2018-08-27 23:07:18+00:00,1034215808472240128,"06.07: RT @ryan9april : Kecelakaan truk kontainer di depan Pasar Cibitung, Bekasi. Lalin macet dua arah. #ElshintaEdisiPagi https://t.co/Wo6RUDpC6p"
2018-08-27 23:15:18+00:00,1034217823298412544,"Gunakan jalur sesuai ketentuan, jangan melawan arus karena rawan kecelakaan. Kesadaran kita keselamatan semua. https://t.co/PsNLC3doni"
2018-08-27 23:18:40+00:00,1034218672334622720,"@BPJSKesehatanRI ada Ibu teman saya kecelakaan, terluka parah dan masuk IGD salah satu RS Swasta di Jakarta Barat, namun RS menolak BPJS. Saat ini pasien ada di ICU. Semua RS rekanan BPJS di Jakarta menolak dg alasan ICU penuh, jadi bagaimana solusinya? Mohon dibantu 🙏🙏🙏"
2018-08-27 23:22:19+00:00,1034219590144819200,"Jatuh cinta itu adalah sebuah kecelakaan yang sangat indah,, dan sebaiknya yang kita alami berulang kali pada orang yang sama,, tapi Jika tidaklah untuk selamanya..!! itu bukanlah cinta"
2018-08-27 23:26:59+00:00,1034220764969361408,[06:07] #JAKARTA #KECELAKAAN Tol Kebon Jeruk #Elshinta
2018-08-27 23:30:14+00:00,1034221580476239873,07:30 Amalan mengekori terlalu rapat kenderaan di hadapan boleh mengundang kecelakaan. Sila awasi jarak selamat kenderaan anda https://t.co/IgaZ9lBiuY
2018-08-27 23:31:42+00:00,1034221950015496192,Kurangi kecepatan jelang km 78 arah ke Merak sedang evakuasi kendaraan yang mengalami kecelakaan
2018-08-27 23:33:54+00:00,1034222503881658368,[06:15] #JAKARTA #KECELAKAAN Rawamangun #TMC
2018-08-27 23:36:59+00:00,1034223281715343360,"06.36 WIB #Kecelakaan_Japek di Kalihurip KM 71 arah Cikampek, Kendaraan Truk gandeng melintang di lajur 1/kiri, dalam Penanganan Petugas."
2018-08-27 23:40:42+00:00,1034224216650919936,"06.40 WIB #Tol_Japek Kalihurip KM 71 arah Cikampek PADAT, dampak ada penanganan kecelakaan di lajur 1/kiri."
2018-08-27 23:41:41+00:00,1034224463116529664,"06.40: RT @PTJASAMARGA : Kecelakaan di Tol_Japek di Kalihurip KM 71 arah Cikampek, Kendaraan Truk gandeng melintang di lajur 1/kiri, dalam Penanganan Petugas. #ElshintaEdisiPagi"
2018-08-27 23:45:53+00:00,1034225517510025217,"06.44 - Kecelakaan Tol Japek di Kalihurip KM 71 arah Cikampek, Kendaraan Truk gandeng melintang di lajur 1/kiri, dalam Penanganan Petugas. RT @PTJASAMARGA"
2018-08-27 23:48:03+00:00,1034226064317239296,"06.45 #Tol Japek Kalihurip KM 71 arah Cikampek PADAT, dampak ada penanganan kecelakaan di lajur 1/kiri. Tol_Japek Cikarang Timur KM 36 - KM 38 arah Cikampek PADAT, kepadatan vol lalin dan dampak penyempitan lajur. RT @PTJASAMARGA"
2018-08-27 23:49:48+00:00,1034226507130925057,"Menemukan kebakaran, tawuran, kecelakaan, bencana alam, pohon tumbang, ormas anarkis, ODMK (Orang Dengan Masalah Kejiwaan), KDRT, balap liar, begal, jambret, todong dan rampas di wilayah DKI Jakarta hub telp: 112   #JakartaSiaga @knightnugroho https://t.co/ezYXejnizD"
2018-08-27 23:57:05+00:00,1034228337575514112,[06:31] #JAKARTA #KECELAKAAN Jl. Menteng Raya #MargaMandalasakti
2018-08-28 18:30:59+00:00,1034508661614432258,TRAGIS SUPIR TEWAS TERPANGGANG DALAM KECELAKAAN DI KEPULAUAN SELAYAR https://t.co/76X3PL2k46
2018-08-28 18:31:42+00:00,1034508838584516608,Saya suka video @YouTube https://t.co/oKwgE9brV7 TETAP BERHATI KAWAN kecelakaan di jl. pemuda gomong matram
2018-08-28 18:38:27+00:00,1034510540033277952,"korban penipuan gak sakit, korban kecelakaan juga biasa,"
2018-08-28 18:56:07+00:00,1034514983323762688,Saya menambahkan video ke playlist @YouTube https://t.co/DhD432vPHx TRAGIS SUPIR TEWAS TERPANGGANG DALAM KECELAKAAN DI KEPULAUAN
2018-08-28 18:57:22+00:00,1034515298127208449,TRAGIS SUPIR TEWAS TERPANGGANG DALAM KECELAKAAN DI KEPULAUAN SELAYAR https://t.co/zS3z0WLtuI lewat @YouTube
2018-08-28 18:58:06+00:00,1034515484455124993,TRAGIS SUPIR TEWAS TERPANGGANG DALAM KECELAKAAN DI KEPULAUAN SELAYAR https://t.co/ZHJaLsq4Bc
2018-08-28 19:11:31+00:00,1034518860966199296,Rasanya tiap ada gempa tu ya.. deg2an bgt..... Deg2annya kayak pas naik motor  hampir kecelakaan atau hampir nabrak orang.
2018-08-28 20:30:52+00:00,1034538830144069633,"03.31: Truk bermuatan besi nopol BH 8793 AD, mengalami kecelakaan di Jalur Selatan Nagreg, Bandung, lokasi tepatnya di Desa Nagreg Kendan, Kec Nagreg ke arah Garut. (P. Asep) #KomisiAndaElshinta https://t.co/zz91vBUH8D"
2018-08-28 20:32:01+00:00,1034539121270710272,"Pengantin Baru Tewas Kecelakaan, Tergeletak di Samping Toyota Fortuner https://t.co/qTCYxFJu8h"
2018-08-28 20:32:02+00:00,1034539124533878785,"Pengantin Baru Tewas Kecelakaan, Tergeletak di Samping Toyota Fortuner https://t.co/q0721kK2Mw"
2018-08-28 20:32:03+00:00,1034539128375799809,"Pengantin Baru Tewas Kecelakaan, Tergeletak di Samping Toyota Fortuner https://t.co/xKjfhHzoTp"
2018-08-28 20:32:23+00:00,1034539210315726848,"[83:1] Kecelakaan besarlah bagi orang-orang yang curang,"
2018-08-28 20:41:16+00:00,1034541446555037696,"@anayys mereka sama sama tak bisa aq miliki :""  APAANSI KOK KECELAKAAN:( TYDAK ADIL BAGI MARK! https://t.co/HefsNlrFhO"
2018-08-28 20:52:38+00:00,1034544308441894913,"03.51: RT @AsepGunawan15 : Kecelakaan truk bermuatan besi nopol BH 8793 AD di Jalur Selatan Nagreg, Bandung, Desa Nagreg Kendan, Kec Nagreg ke arah Garut, 100 meter di bawah pos pol Tanjakan, korban jiwa blm diketahui, lalin 1 lajur/buka tutup. https://t.co/tXSOFemPuj"
2018-08-28 21:06:47+00:00,1034547866986012673,"Jadwal mobil SIM Keliling Polrestabes Bandung 13 Agustus - 19 Agustus 2018 . Stop Pelanggaran, Stop Kecelakaan Kese…"
2018-08-28 21:07:08+00:00,1034547956387438592,"@AsepGunawan15 04.06: RT @AsepGunawan15 : Evakuasi kecelakaan truk bermuatan besi nopol BH 8793 AD di Jalur Selatan Nagreg, lalu lintas buka tutup ke Garut-Tasikmalaya, harap bersabar. #KomisiAndaElshinta https://t.co/p981ZBF5Sa"
2018-08-28 21:09:59+00:00,1034548674360037376,Nyimakdulu 😘  Indonesia Tercatat dalam 10 Besar Negara Dengan Kecelakaan Penerbangan Terbanyak semenjak #1945 https://t.co/9EuhIIq4DB
2018-08-28 21:51:59+00:00,1034559245117607936,"Ini bukan kecelakaan "" Conan Edogawa"
2018-08-28 22:00:50+00:00,1034561469218615296,"“Korban penipuan tak seberapa rasanya, korban kecelakaan tak parah deritanya, namun jika korban perasaan tak terkira sakitnya.” #sidomi"
2018-08-28 22:36:56+00:00,1034570556404686849,Jatuhcinta itu kecelakaan. Tp untuk tetap hidup brsama dlm cinta adalah kputusan yg logis.
2018-08-28 22:42:25+00:00,1034571935475089408,"#GMY TODAY'S HEADLINE: Kurangi Angka Kecelakaan, Polda DIY Gelorakan Budaya Bersepeda (via: https://t.co/wmiyu0KYPO)"
2018-08-28 22:42:47+00:00,1034572025917005824,"#sinauperibahasa #pati &gt  Sudah busuk maka dipeda : artinya sudah terjadi kecelakaan / hal yang tidak diinginkan, baru dijalankan ikhtiar."
2018-08-28 22:47:40+00:00,1034573258589437953,Jangan lipat spion. Banyak sekali kejadiaan kecelakaan fatal terjadi akibat pengendara melipat dan tidak menggunakan spion. Akibatnya saat berpindah jalur seringkali ditabrak kendaraan… https://t.co/Md9s7silar
2018-08-28 22:51:51+00:00,1034574311502184448,"Rekaman CCTV Kecelakaan Motor di PIK, depan Taman Grisenda : https://t.co/GEoSLF40W6 mhmmdrhmtrmdhn #MRahmatRamadhan"
2018-08-28 23:02:05+00:00,1034576883566800896,"Kecelakaan,pembunuhan,perampokan ada di sekitarkita.. Haruskah Kita TAKUT?hub 082312105777 Pin BB 5C5C8D3C https://t.co/YhrCdDS9Fw"
2018-08-28 23:07:55+00:00,1034578350981885952,"separator horor depan kantor gw persis ga jauh dari terminal kampung melayu,tiap hari ada aja kecelakaan disitu.. lama2 di bikin film nya nih https://t.co/W7i3O61PhC"
2018-08-28 23:09:53+00:00,1034578845842788352,"#sekilasinfobco #lakalantas . Terjadi kecelakaan tunggal dini hari tadi, Rabu 29 Agustus 2018, sekira pukul 04.30 WIB. . Mobil pick up nabrak dinding masjid di belokan Tempat Rekreasi Wulandira, Kecamatan Kramatwatu,... https://t.co/ESy2IyZj0U"
2018-08-28 23:14:01+00:00,1034579889288933376,"06.14: RT @AsepGunawan15: Penanganan supir yang terjepit, imbas kecelakaan di Jalan Raya Nagreg, Bandung, Jabar. #ElshintaEdisiPagi  https://t.co/FuQCEi7AA8"
2018-08-28 23:17:53+00:00,1034580860626857989,"Dahulukan selalu KA, menerobos Perlintasan Kereta yg telah memberikan isyarat utk berhenti dpt berakibat kecelakaan. https://t.co/H0Re6GL4hD"
2018-08-28 23:37:26+00:00,1034585782340673536,Macetnya gak ketulungan. Biasanya karena kecelakaan. Harusnya segera ditangani !
2018-08-28 23:41:50+00:00,1034586889607475202,"Pagi ini arus lalu lintas simpang 3 Pathuk gunung kidul cukup lancar, tidak mengurangi kewaspadaan mohon jangan ngebut. Daerah rawan kecelakaan. https://t.co/IL1pqqMQhY"
2018-08-28 23:42:47+00:00,1034587127852322816,"06.41 Wib Kanit Turjawali Sat Lantas Resta Depok (IPTU ELNI FITRI), Kanit Laka Sat Lantas Resta Depok (IPTU JOKO) &amp  Kaurmintu Sat Lantas Resta Depok (IPDA PURWANTO) Membantu Masyarakat Mengalami Kecelakaan Di Jl.Margonda Raya. @TMCPoldaMetro @NTMCLantasPolri @PolrestaDepok https://t.co/jOOdx2jZoq"
2018-08-28 23:47:07+00:00,1034588216848871424,"06.47 WIB #Kecelakaan_Jagorawi di Cimanggis KM 21+800 arah Bogor, kendaraan Truk Tanki air dan kendaraan Truk Wing Box di bahu jalan dalam penanganan petugas."
2018-08-28 23:49:56+00:00,1034588925984047104,Sukses bukan kebetulan. Gagal bukan kecelakaan. Semua ada polanya.
2018-08-28 23:50:47+00:00,1034589141567041536,"06.49: RT @PTJASAMARGA : Kecelakaan #Tol_Jagorawi di Cimanggis KM 21+800 arah Bogor, kendaraan Truk Tangki air dan kendaraan Truk Wing Box di bahu jalan dalam penanganan petugas. #ElshintaEdisiPagi"
2018-08-28 23:54:30+00:00,1034590074061565952,"06.53 #Kecelakaan_Jagorawi di Cimanggis KM 21+800 arah Bogor, kendaraan Truk Tanki air dan kendaraan Truk Wing Box di bahu jalan dalam penanganan petugas. RT @PTJASAMARGA"
2018-08-28 23:54:50+00:00,1034590160145461248,"@JackVardan @armanpaluta Mobil esemka itu skrg jd mobil terbaik om...inden ny lama, ngk pernah kecelakaan dan pokok ny amanlah...hehee"
2018-08-29 19:36:47+00:00,1034887605190623232,"Jadwal mobil SIM Keliling Polrestabes Bandung 27 Agustus - 02 September 2018 . Stop Pelanggaran, Stop Kecelakaan Ke…"
2018-08-29 19:42:19+00:00,1034889001453400064,"02.41 WIB #Kecelakaan_Japek di JtBening KM 09+200 arah Cikampek, terlibat 2 Kendaraan Truk di lajur 2/tengah, dalam Penanganan Petugas."
2018-08-29 19:44:01+00:00,1034889428223836160,"@yourgoddessssss @bellyroll_ Orang kita mah males ngurus ginian, padahal bermanfaat.  Mungkin karena gak bisa di cairin kali yhaa? (Untuk kecelakaan tanpa kematian)"
2018-08-29 19:49:59+00:00,1034890927410532352,Sukses bukan kebetulan. Gagal bukan kecelakaan. Semua ada polanya.
2018-08-29 20:06:42+00:00,1034895136201814018,"Hendak ke Resepsi Pernikahan, Mempelai Pria dan 12 Anggota Keluarganya Tewas Kecelakaan https://t.co/WzfdiHTr6B"
2018-08-29 20:57:01+00:00,1034907800189763584,03:48 Kecelakaan Toyota Agya B 1402 GKA menabrak pembatas di dpn @ResJakbar Jl. S. Parman &amp  msh penanganan Polri. https://t.co/mBHEWDSQ37
2018-08-29 20:59:14+00:00,1034908358162055168,"Jatuh cinta adalah kecelakaan yang paling indah, yang sebaiknya kita alami banyak kali kepada orang yang sama. https://t.co/vl3llpGXGS"
2018-08-29 21:12:46+00:00,1034911760279654404,04:10 Kecelakaan Toyota B 1437 UIA menabrak pohon di TL. Tomang Jl. S. Parman &amp  msh penanganan Polri. https://t.co/0Snt2KbPjp
2018-08-29 21:38:01+00:00,1034918117145624576,"Sejak kecil saya tinggal tak jauh dari Yonkav. Nyaris tiap hari saya mendengar suara tembakan senjata api. Terutama malam hari saat asik membaca buku. Tapi sampai sekarang, lihat orang bawa senapan saja saya takut betul. Rasanya seperti melihat korban kecelakaan."
2018-08-29 21:39:47+00:00,1034918560261263360,04:35 Kecelakaan Truk bermuatan hebel terguling di Traffic Light Kuningan Jl. Gatot Subroto &amp  msh penanganan Polri. https://t.co/vdhW4BYE9M
2018-08-29 21:54:16+00:00,1034922204851527685,04.54: info @TMCPoldaMetro: Kecelakaan Truk bermuatan hebel terguling di Traffic Light Kuningan Jl. Gatot Subroto &amp  masih penanganan Polri. https://t.co/m09vIOxjxI #KomisiAndaElshinta
2018-08-29 21:55:33+00:00,1034922529599541249,04.56: Info @TMCPoldaMetro: Kecelakaan Toyota B 1437 UIA menabrak pohon di TL. Tomang Jl. S. Parman &amp  msh penanganan Polri. https://t.co/OfrfEpe65Q  #KomisiAndaElshinta
2018-08-29 21:56:49+00:00,1034922848752685056,Setiap melihat video waktu saya kecelakaan pas manggung kena strum 10 ribu watt (mungkin lebih saya lupa) di salah satu kolam renang jakarta. Saya selalu menangis... sedih dan bersyukur… https://t.co/LXIPJK9dPu
2018-08-29 21:57:56+00:00,1034923126994300928,"Menurut riset, wanita memiliki 12 persen lebih sering mengalami kecelakaan mobil daripada pria. [Insurance Institute for Highway Safety]"
2018-08-29 22:15:19+00:00,1034927501485588480,"05.14 WIB #Kecelakaan_JLJ di Cakung KM 51+800 dari arah Cikunir, terlibat 2 Kendaraan Truk di lajur 1/kiri, dalam Penanganan Petugas."
2018-08-29 22:16:15+00:00,1034927739420073989,Memang selalu ngeri kalau lihat truk bata ringan hebel lewat. soalnya pengamannya cuman tali. selalu khawatir jatuh lihatnya. kecelakaan Gatot Subroto.
2018-08-29 22:20:24+00:00,1034928783311040512,@null 2 Mobil Alami Kecelakaan Berbeda di Jalan S Parman Jakbar Terjadi dua kecelakaan  https://t.co/HuVUIlySSK
2018-08-29 22:20:34+00:00,1034928824557875201,@null 2 Mobil Alami Kecelakaan Berbeda di Jalan S Parman Jakbar Terjadi dua kecelakaan  https://t.co/W15ypSXb0r
2018-08-29 22:25:57+00:00,1034930179305402368,"05.25: @PTJASAMARGA: #Kecelakaan_JLJ di Cakung KM 51+800 dari arah Cikunir, terlibat 2 Kendaraan Truk di lajur 1/kiri, dalam Penanganan Petugas. #ElshintaEdisiPagi"
2018-08-29 22:36:44+00:00,1034932894395817984,"@ventustarigan @bellyroll_ @nimidnec Kemarin saya baru ngurus BPJS Ketenagakerjaan yang claimnya bisa dipakai untuk kecelakaan.. Biayanya 200rb perbulan (20rb asuransi, 180 tabungan) tanpa tingkatan kelas layaknya BPJS kesehatan"
2018-08-29 22:40:22+00:00,1034933805742612480,Yaampun X-trans tuh kayaknya lebih sering kecelakaan dan/atau mogok ya :(
2018-08-29 23:04:16+00:00,1034939823507746816,@wujihunn Semoga atlit-atlit Indonesia bisa membanggakan nama bangsa kita tanpa ada kecelakaan atau apapun itu😊
2018-08-29 23:05:02+00:00,1034940014478602240,"@agungsadi , dishub Gresik, kemarin sore terjadi kecelakaan tunggal di per5 an kig. Kejadianya, ibu2 pengendara sepeda tidak bisa melihat pembatas jalan (dari cor, bukan dr fiber) sehingga menabrak dan sepeda rusak berat, sedang si ibu kesakitan perutnya."
2018-08-29 23:11:00+00:00,1034941515913674752,Rekonstruksi Kasus Kecelakaan Maut Peragakan 42 Adegan https://t.co/GEAYweA0rB https://t.co/lZPJFKF5Gi
2018-08-29 23:11:00+00:00,1034941515997634560,Rekonstruksi Kasus Kecelakaan Maut Peragakan 42 Adegan https://t.co/xFB6YusqH8 https://t.co/R5l2mJK9N0
2018-08-29 23:11:00+00:00,1034941516500938752,Rekonstruksi Kasus Kecelakaan Maut Peragakan 42 Adegan https://t.co/NAFLQHYprl https://t.co/QmoUOMQd7Z
2018-08-29 23:23:06+00:00,1034944561036976128,2 Mobil Alami Kecelakaan Berbeda di Jalan S Parman Jakbar https://t.co/V4SROWgEBz
2018-08-29 23:27:04+00:00,1034945559214219264,"Jalan Rusak Bahayakan Pengendara: Sudah banyak yang kecelakaan, bahkan sudah memakan korban hingga meninggal. Tolong pihak terkait diperhatikan https://t.co/oORoriVHIz https://t.co/pK393wqOTS"
2018-08-29 23:27:57+00:00,1034945784049876992,"Detik Demi Detik, Rekonstruksi Kecelakaan Maut di Solo: https://t.co/ydK7jtArB2 melalui @YouTube"
2018-08-29 23:28:11+00:00,1034945842929717248,"(29/8/2018) Respon ambulance kejadian kecelakaan tunggal di Jl. Raya Danau Toba, Sawojajar, Malang . Informasi dari satkomrjt Pkl 20.04 WIB. . Pasien atas nama Nur saada (31th) warga… https://t.co/pJ5fhDZXOY"
2018-08-29 23:38:10+00:00,1034948354986336256,"@bellyroll_ Yang berhak claim, personal yg tercantum di stnk? Misal sepedanya hasil dari pinjam, tiba2 kecelakaan. Apa korban bisa claim?"
2018-08-29 23:39:14+00:00,1034948622507364352,I liked a @YouTube video https://t.co/QTwGZaKiIt HEBOH KECELAKAAN TERPARAH SAAT BALAP LIAR 2018 wild racer accident (Must Watch)
2018-08-29 23:47:47+00:00,1034950773950504960,"#InfoRaka Tikungan Bangkong Jadi Titik Rawan Kecelakaan di Jalur Bandung-Sumedang, 10 Truk Terguling Bulan Ini https://t.co/oUkbEFsn2L"
2018-08-29 23:47:53+00:00,1034950797119778817,"trus beberapa bulan yg lalu kakaku ditabrak pas naik motor tangannya patah/kegeser. dan baru aja ini kemaren doi abis beli mobil baru, blm ada sebulan trus ditabrak sama ibu2 bawa mobil 😭 pas kecelakaan motor itu mamaku udh negur dia buat perbaikan ibadahnya"
2018-08-29 23:52:13+00:00,1034951888725139456,"Ini bukan kecelakaan "" Conan Edogawa"
2018-08-30 21:38:30+00:00,1035280625954111489,"korban penipuan gak sakit, korban kecelakaan juga biasa,"
2018-08-30 22:13:13+00:00,1035289362353741824,"Dear @TMCPoldaMetro barusan ada kecelakaan 2 tabrakan truk di tol dalkot pancoran, tepat sebelum pintu keluar pancoran. Tolong dibantu, thx."
2018-08-30 22:21:40+00:00,1035291487557177344,"05.21 WIB #Kecelakaan_CTC di Tebet KM 02+700 arah Cawang, terlibat 3 kendaraan dalam penanganan petugas."
2018-08-30 22:22:26+00:00,1035291680679677952,"05.22 WIB #Tol_CTC Menjelang Tebet KM 02+700 arah Cawang PADAT, penanganan kecelakaan."
2018-08-30 22:31:21+00:00,1035293924724682752,"05.31 WIB #Kecelakaan_Japek di Bekasi Timur KM 18 arah Cikampek, dalam penanganan petugas."
2018-08-30 22:38:24+00:00,1035295701377245184,"05.40  @PTJASAMARGA: #TolCkmpk Bekasi Barat - Bekasi Timur KM 18 padat, penanganan kecelakaan. #ElshintaEdisiPagi"
2018-08-30 22:39:47+00:00,1035296049215234049,"Kecelakaan Maut di Malaysia, Ini Identitas 7 WNI yang Tewas (Surat Rakyat) - https://t.co/IgpCdWTcbZ https://t.co/nxZzCF88JG"
2018-08-30 22:41:48+00:00,1035296554561617920,"05.41 WIB #Kecelakaan_Japek di Karawang Barat KM 47 arah Cikampek, dalam penanganan petugas."
2018-08-30 22:42:26+00:00,1035296716428173318,"05.42 WIB #Tol_Japek Karawang Barat KM 46 - KM 47 arah Cikampek PADAT, penanganan kecelakaan."
2018-08-30 22:53:17+00:00,1035299446807031808,"Dilaporkan pada hari Kamis tgl 30 Agustus 2018, sekitar jam 13.00 wib, Subnit buser mengamankan 1(satu) orang pelaku kecelakaan Tabrak lari yg berusaha melarikan diri.  TKP : Jl. Hayam Wuruk Kel. Maphar Kec.... https://t.co/KM6oXImhlm"
2018-08-30 22:53:26+00:00,1035299483712516096,"05.55: @PTJASAMARGA: #TolCkmpk Karawang Barat KM 46 - KM 47 arah Cikampek padat, penanganan kecelakaan. #ElshintaEdisiPagi"
